#CONTIGS	SOURCE_GENOME	LENGTH	COVERAGE	ANNOT	GUT_GENOME000866	GUT_GENOME016058	GUT_GENOME025370	GUT_GENOME033606	GUT_GENOME036663	GUT_GENOME046547	GUT_GENOME047285	GUT_GENOME082911	GUT_GENOME099474	GUT_GENOME122658	GUT_GENOME123622	GUT_GENOME124217	GUT_GENOME125986	GUT_GENOME152745	GUT_GENOME154792	GUT_GENOME156087	GUT_GENOME189823	GUT_GENOME227639	GUT_GENOME231089	GUT_GENOME249529	GUT_GENOME252784	GUT_GENOME278258	KIJ_genome_14221	KIJ_genome_23957	KIJ_genome_4392
GUT_GENOME124217_28	GUT_GENOME124217	20436	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_29	GUT_GENOME124217	19967	96.0	core	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_3	GUT_GENOME124217	54169	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_30	GUT_GENOME124217	19522	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_31	GUT_GENOME124217	17840	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME124217_32	GUT_GENOME124217	17495	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_33	GUT_GENOME124217	16937	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_34	GUT_GENOME124217	16846	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_35	GUT_GENOME124217	16785	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_36	GUT_GENOME124217	16587	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_37	GUT_GENOME124217	16520	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_38	GUT_GENOME124217	16091	80.0	core	O	O	O	O	X	O	O	O	O	O	X	O	O	O	X	X	O	O	O	O	O	X	O	O	O
GUT_GENOME124217_39	GUT_GENOME124217	16065	96.0	core	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_4	GUT_GENOME124217	52067	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_40	GUT_GENOME124217	16046	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_41	GUT_GENOME124217	15517	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME124217_42	GUT_GENOME124217	15317	76.0	not_shared	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	X	X	O	O	O	O	X	O	X	O
GUT_GENOME124217_43	GUT_GENOME124217	15173	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_44	GUT_GENOME124217	14904	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_45	GUT_GENOME124217	14727	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME124217_46	GUT_GENOME124217	14686	8.0	not_shared	X	X	X	X	X	O	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	X	X	X	X
GUT_GENOME124217_47	GUT_GENOME124217	14409	92.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	X	O	O	O	O	O	O
GUT_GENOME124217_48	GUT_GENOME124217	14380	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_49	GUT_GENOME124217	14072	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME124217_5	GUT_GENOME124217	44936	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_50	GUT_GENOME124217	14070	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_51	GUT_GENOME124217	13571	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_52	GUT_GENOME124217	13537	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_53	GUT_GENOME124217	13119	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_54	GUT_GENOME124217	13075	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_55	GUT_GENOME124217	13053	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_56	GUT_GENOME124217	13004	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_57	GUT_GENOME124217	12620	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_58	GUT_GENOME124217	12427	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME124217_59	GUT_GENOME124217	12372	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME124217_6	GUT_GENOME124217	40034	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_60	GUT_GENOME124217	12352	32.0	not_shared	X	X	O	X	X	X	O	O	X	X	X	O	X	O	X	O	X	X	O	X	X	X	X	O	X
GUT_GENOME124217_61	GUT_GENOME124217	12046	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME124217_62	GUT_GENOME124217	11855	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_63	GUT_GENOME124217	11650	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_64	GUT_GENOME124217	11609	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_65	GUT_GENOME124217	10989	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_66	GUT_GENOME124217	10906	36.0	not_shared	X	X	X	O	X	X	X	X	X	X	X	O	X	O	O	O	X	O	X	X	X	X	O	O	O
GUT_GENOME124217_67	GUT_GENOME124217	10824	8.0	not_shared	X	X	X	X	X	X	X	X	X	X	X	O	X	X	X	X	X	X	X	X	X	X	X	X	O
GUT_GENOME124217_68	GUT_GENOME124217	10046	84.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME124217_69	GUT_GENOME124217	10005	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME124217_7	GUT_GENOME124217	37294	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_70	GUT_GENOME124217	9980	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME124217_71	GUT_GENOME124217	9611	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_72	GUT_GENOME124217	9594	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_73	GUT_GENOME124217	9549	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_74	GUT_GENOME124217	9391	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME124217_75	GUT_GENOME124217	9254	72.0	not_shared	O	X	X	O	O	O	O	O	O	X	O	O	X	X	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME124217_76	GUT_GENOME124217	8784	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME124217_77	GUT_GENOME124217	8393	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_78	GUT_GENOME124217	8270	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_79	GUT_GENOME124217	8219	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_8	GUT_GENOME124217	34488	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_80	GUT_GENOME124217	8217	56.00000000000001	not_shared	O	X	X	X	X	O	O	X	X	O	O	O	X	O	O	O	X	O	O	O	X	X	O	X	O
GUT_GENOME124217_81	GUT_GENOME124217	8168	48.0	not_shared	X	X	O	O	O	O	O	X	X	X	O	O	O	X	O	O	X	X	X	X	O	O	X	X	X
GUT_GENOME124217_82	GUT_GENOME124217	8067	92.0	core	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME124217_83	GUT_GENOME124217	8059	84.0	core	O	X	X	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME124217_84	GUT_GENOME124217	7995	80.0	core	O	X	O	O	O	O	O	O	O	X	O	O	O	O	O	O	X	O	O	O	O	X	O	X	O
GUT_GENOME124217_85	GUT_GENOME124217	7840	56.00000000000001	not_shared	O	X	X	X	O	O	O	O	O	O	X	O	X	O	X	X	X	O	X	O	X	X	O	O	O
GUT_GENOME124217_86	GUT_GENOME124217	7827	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_87	GUT_GENOME124217	7623	80.0	core	O	X	X	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME124217_88	GUT_GENOME124217	7619	64.0	not_shared	O	X	X	X	O	O	O	X	X	O	O	O	X	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME124217_89	GUT_GENOME124217	7490	84.0	core	X	O	O	O	O	O	X	O	X	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O
GUT_GENOME124217_9	GUT_GENOME124217	34089	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_90	GUT_GENOME124217	7308	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_91	GUT_GENOME124217	7262	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_92	GUT_GENOME124217	7130	80.0	core	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	X	O	O	X	O	O	O
GUT_GENOME124217_93	GUT_GENOME124217	7127	56.00000000000001	not_shared	O	X	O	X	O	X	O	O	O	O	O	O	O	O	X	X	X	O	O	O	X	X	X	X	X
GUT_GENOME124217_94	GUT_GENOME124217	6901	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_95	GUT_GENOME124217	6850	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O
GUT_GENOME124217_96	GUT_GENOME124217	6806	92.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	X
GUT_GENOME124217_97	GUT_GENOME124217	6740	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME124217_98	GUT_GENOME124217	6663	68.0	not_shared	O	X	O	O	O	X	O	O	O	O	O	O	O	O	O	O	X	X	O	O	O	X	X	X	X
GUT_GENOME124217_99	GUT_GENOME124217	6478	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_1	GUT_GENOME125986	64364	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_10	GUT_GENOME125986	29590	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_100	GUT_GENOME125986	6066	56.00000000000001	not_shared	O	X	X	X	X	O	O	X	X	O	O	X	O	X	O	O	X	O	O	O	O	X	O	X	O
GUT_GENOME125986_101	GUT_GENOME125986	5991	84.0	core	O	X	X	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O
GUT_GENOME125986_102	GUT_GENOME125986	5921	92.0	core	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME125986_103	GUT_GENOME125986	5820	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_104	GUT_GENOME125986	5820	56.00000000000001	not_shared	O	X	O	X	O	X	O	X	O	O	O	O	O	O	X	X	X	O	O	O	O	X	X	X	X
GUT_GENOME125986_105	GUT_GENOME125986	5815	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O
GUT_GENOME125986_106	GUT_GENOME125986	5788	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_107	GUT_GENOME125986	5704	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_108	GUT_GENOME125986	5701	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME125986_109	GUT_GENOME125986	5611	76.0	not_shared	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	X	O	X
GUT_GENOME125986_11	GUT_GENOME125986	29515	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_110	GUT_GENOME125986	5600	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_111	GUT_GENOME125986	5584	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_112	GUT_GENOME125986	5575	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_113	GUT_GENOME125986	5551	56.00000000000001	not_shared	O	X	O	X	O	X	O	X	O	O	O	O	O	O	X	X	X	O	O	O	O	X	X	X	X
GUT_GENOME125986_114	GUT_GENOME125986	5516	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_115	GUT_GENOME125986	5471	52.0	not_shared	O	X	O	O	O	O	O	O	O	O	X	X	O	X	X	X	X	X	O	O	O	X	X	X	X
GUT_GENOME125986_116	GUT_GENOME125986	5470	84.0	core	O	X	X	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_117	GUT_GENOME125986	5299	96.0	core	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_118	GUT_GENOME125986	5272	88.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_119	GUT_GENOME125986	5243	52.0	not_shared	X	X	X	O	O	X	X	O	O	O	O	O	O	X	X	X	X	O	X	X	O	X	O	O	O
GUT_GENOME125986_12	GUT_GENOME125986	29388	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_120	GUT_GENOME125986	5242	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O
GUT_GENOME125986_121	GUT_GENOME125986	5216	88.0	core	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	O	O	O	O	O
GUT_GENOME125986_122	GUT_GENOME125986	5120	80.0	core	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	X
GUT_GENOME125986_123	GUT_GENOME125986	5103	84.0	core	O	X	O	X	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_124	GUT_GENOME125986	4962	80.0	shared_but_short	O	X	O	O	O	O	O	O	O	X	O	O	O	O	O	O	X	O	O	O	O	X	O	X	O
GUT_GENOME125986_125	GUT_GENOME125986	4945	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_126	GUT_GENOME125986	4941	64.0	not_shared	O	X	X	O	O	X	O	O	O	O	O	O	O	X	X	X	X	O	X	O	O	X	O	O	O
GUT_GENOME125986_127	GUT_GENOME125986	4886	56.00000000000001	not_shared	X	X	O	O	O	O	O	X	O	X	O	O	O	X	X	O	X	X	O	X	O	X	O	X	O
GUT_GENOME125986_128	GUT_GENOME125986	4779	64.0	not_shared	O	X	O	X	O	X	O	O	O	O	O	O	O	O	O	O	X	X	O	O	O	X	X	X	X
GUT_GENOME125986_129	GUT_GENOME125986	4726	80.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O	O	X	O	X	O
GUT_GENOME125986_13	GUT_GENOME125986	27611	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_130	GUT_GENOME125986	4676	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME125986_131	GUT_GENOME125986	4624	68.0	not_shared	O	X	X	O	X	O	X	O	X	O	X	O	O	O	O	O	X	O	O	O	X	O	O	O	O
GUT_GENOME125986_132	GUT_GENOME125986	4594	80.0	shared_but_short	O	X	O	X	O	O	O	X	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_133	GUT_GENOME125986	4496	92.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O	X	O	O
GUT_GENOME125986_134	GUT_GENOME125986	4408	56.00000000000001	not_shared	X	X	O	X	O	X	X	O	X	O	O	O	O	O	O	O	X	O	O	X	O	X	X	O	X
GUT_GENOME125986_135	GUT_GENOME125986	4384	72.0	not_shared	O	X	O	X	O	X	O	O	O	O	O	O	O	O	O	X	X	O	X	O	O	X	O	O	O
GUT_GENOME125986_136	GUT_GENOME125986	4364	44.0	not_shared	X	X	O	X	O	X	X	O	X	O	X	O	O	X	X	X	X	O	O	X	O	X	X	O	O
GUT_GENOME125986_137	GUT_GENOME125986	4356	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_138	GUT_GENOME125986	4313	84.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME125986_139	GUT_GENOME125986	4311	84.0	shared_but_short	O	O	O	X	O	O	O	X	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	O	O
GUT_GENOME125986_14	GUT_GENOME125986	25623	96.0	core	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_140	GUT_GENOME125986	4162	92.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O
GUT_GENOME125986_141	GUT_GENOME125986	4133	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_142	GUT_GENOME125986	4109	88.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_143	GUT_GENOME125986	4107	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_144	GUT_GENOME125986	4051	84.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	X	X	O	O	O
GUT_GENOME125986_145	GUT_GENOME125986	4037	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_146	GUT_GENOME125986	4020	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_147	GUT_GENOME125986	4005	88.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_148	GUT_GENOME125986	4001	56.00000000000001	not_shared	O	X	X	X	O	O	O	X	X	O	X	X	O	O	O	O	X	O	O	O	X	X	O	X	O
GUT_GENOME125986_149	GUT_GENOME125986	3961	92.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	X	O	O	O	O	O	O
GUT_GENOME125986_15	GUT_GENOME125986	25244	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_150	GUT_GENOME125986	3944	76.0	not_shared	O	X	O	X	O	O	O	O	X	O	O	X	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_151	GUT_GENOME125986	3902	68.0	not_shared	O	X	O	O	O	O	O	O	O	X	X	O	O	O	O	X	X	X	O	O	X	X	O	O	O
GUT_GENOME125986_152	GUT_GENOME125986	3882	68.0	not_shared	O	X	O	O	O	O	O	O	O	X	X	X	O	O	O	O	X	O	X	X	O	X	O	O	O
GUT_GENOME125986_153	GUT_GENOME125986	3871	40.0	not_shared	O	X	X	X	O	X	O	X	X	O	O	X	O	O	X	O	X	X	X	O	X	X	X	O	X
GUT_GENOME125986_154	GUT_GENOME125986	3867	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_155	GUT_GENOME125986	3856	68.0	not_shared	O	X	X	O	O	O	O	X	O	O	O	O	O	X	O	O	X	O	O	O	X	X	O	X	O
GUT_GENOME125986_156	GUT_GENOME125986	3813	60.0	not_shared	O	X	X	X	O	X	O	O	X	O	O	X	O	O	O	O	X	X	O	O	O	X	O	X	O
GUT_GENOME125986_157	GUT_GENOME125986	3787	40.0	not_shared	O	X	X	O	X	X	O	X	X	O	X	X	O	X	X	X	X	O	X	O	O	X	O	X	O
GUT_GENOME125986_158	GUT_GENOME125986	3782	64.0	not_shared	O	X	X	O	O	O	O	O	O	O	X	O	O	O	X	X	X	O	X	O	X	X	O	O	O
GUT_GENOME125986_159	GUT_GENOME125986	3781	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_16	GUT_GENOME125986	25122	96.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_160	GUT_GENOME125986	3772	64.0	not_shared	O	X	X	O	X	X	X	O	X	O	X	O	O	O	O	O	X	O	O	O	X	O	O	O	O
GUT_GENOME125986_161	GUT_GENOME125986	3741	20.0	not_shared	X	X	X	X	O	X	X	X	O	O	X	X	O	X	X	X	X	X	X	O	X	X	X	X	X
GUT_GENOME125986_162	GUT_GENOME125986	3735	64.0	not_shared	O	X	O	O	O	X	O	X	X	O	O	O	O	X	O	X	X	O	X	O	O	X	O	O	O
GUT_GENOME125986_163	GUT_GENOME125986	3681	72.0	not_shared	O	X	O	X	O	O	O	X	O	O	O	O	O	O	O	X	X	O	X	O	O	X	O	O	O
GUT_GENOME125986_164	GUT_GENOME125986	3677	64.0	not_shared	O	O	O	O	O	X	O	O	X	X	O	X	O	X	O	O	O	O	X	O	X	O	X	O	X
GUT_GENOME125986_165	GUT_GENOME125986	3656	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_166	GUT_GENOME125986	3617	88.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
GUT_GENOME125986_167	GUT_GENOME125986	3613	96.0	shared_but_short	O	O	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_168	GUT_GENOME125986	3608	100.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_169	GUT_GENOME125986	3497	40.0	not_shared	O	X	O	O	X	X	O	X	O	X	O	X	O	X	O	X	X	X	O	O	X	X	X	X	X
GUT_GENOME125986_17	GUT_GENOME125986	24480	100.0	core	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
GUT_GENOME125986_170	GUT_GENOME125986	3496	76.0	not_shared	O	X	O	X	O	O	O	O	O	X	O	X	O	O	O	O	O	O	O	O	O	X	O	O	X
GUT_GENOME125986_171	GUT_GENOME125986	3347	96.0	shared_but_short	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X
GUT_GENOME125986_172	GUT_GENOME125986	3335	88.0	shared_but_short	O	X	O	O	O	O	O	O	O	O	O	O	O	O	O	O	X	O	O	O	O	X	O	O	O
